strategy,round,side,amount,result,bankroll,roi
Player3_Fibonacci,18892,Xiu,50000.00,Win,41677500.00,-58.32%
Player3_Fibonacci,18893,Xiu,50000.00,Win,41725000.00,-58.27%
Player3_Fibonacci,18894,Xiu,50000.00,Lose,41675000.00,-58.33%
Player3_Fibonacci,18895,Tai,50000.00,Lose,41625000.00,-58.38%
Player3_Fibonacci,18896,Xiu,100000.00,Win,41720000.00,-58.28%
Player3_Fibonacci,18897,Tai,50000.00,Lose,41670000.00,-58.33%
Player3_Fibonacci,18898,Xiu,50000.00,Win,41717500.00,-58.28%
Player3_Fibonacci,18899,Xiu,50000.00,Lose,41667500.00,-58.33%
Player3_Fibonacci,18900,Tai,50000.00,Lose,41617500.00,-58.38%
Player3_Fibonacci,18901,Xiu,100000.00,Lose,41517500.00,-58.48%
Player3_Fibonacci,18902,Tai,150000.00,Win,41660000.00,-58.34%
Player3_Fibonacci,18903,Tai,50000.00,Win,41707500.00,-58.29%
Player3_Fibonacci,18904,Xiu,50000.00,Lose,41657500.00,-58.34%
Player3_Fibonacci,18905,Tai,50000.00,Win,41705000.00,-58.29%
Player3_Fibonacci,18906,Xiu,50000.00,Win,41752500.00,-58.25%
Player3_Fibonacci,18907,Xiu,50000.00,Lose,41702500.00,-58.30%
Player3_Fibonacci,18908,Tai,50000.00,Win,41750000.00,-58.25%
Player3_Fibonacci,18909,Tai,50000.00,Win,41797500.00,-58.20%
Player3_Fibonacci,18910,Tai,50000.00,Lose,41747500.00,-58.25%
Player3_Fibonacci,18911,Xiu,50000.00,Win,41795000.00,-58.20%
Player3_Fibonacci,18912,Tai,50000.00,Lose,41745000.00,-58.26%
Player3_Fibonacci,18913,Xiu,50000.00,Lose,41695000.00,-58.30%
Player3_Fibonacci,18914,Tai,100000.00,Win,41790000.00,-58.21%
Player3_Fibonacci,18915,Tai,50000.00,Lose,41740000.00,-58.26%
Player3_Fibonacci,18916,Tai,50000.00,Lose,41690000.00,-58.31%
Player3_Fibonacci,18917,Xiu,100000.00,Win,41785000.00,-58.21%
Player3_Fibonacci,18918,Tai,50000.00,Win,41832500.00,-58.17%
Player3_Fibonacci,18919,Tai,50000.00,Lose,41782500.00,-58.22%
Player3_Fibonacci,18920,Xiu,50000.00,Lose,41732500.00,-58.27%
Player3_Fibonacci,18921,Xiu,100000.00,Lose,41632500.00,-58.37%
Player3_Fibonacci,18922,Tai,150000.00,Lose,41482500.00,-58.52%
Player3_Fibonacci,18923,Tai,250000.00,Lose,41232500.00,-58.77%
Player3_Fibonacci,18924,Xiu,400000.00,Win,41612500.00,-58.39%
Player3_Fibonacci,18925,Xiu,150000.00,Win,41755000.00,-58.25%
Player3_Fibonacci,18926,Tai,50000.00,Lose,41705000.00,-58.29%
Player3_Fibonacci,18927,Xiu,100000.00,Win,41800000.00,-58.20%
Player3_Fibonacci,18928,Tai,50000.00,Lose,41750000.00,-58.25%
Player3_Fibonacci,18929,Xiu,50000.00,Win,41797500.00,-58.20%
Player3_Fibonacci,18930,Xiu,50000.00,Win,41845000.00,-58.16%
Player3_Fibonacci,18931,Xiu,50000.00,Win,41892500.00,-58.11%
Player3_Fibonacci,18932,Tai,50000.00,Win,41940000.00,-58.06%
Player3_Fibonacci,18933,Tai,50000.00,Lose,41890000.00,-58.11%
Player3_Fibonacci,18934,Tai,50000.00,Win,41937500.00,-58.06%
Player3_Fibonacci,18935,Xiu,50000.00,Win,41985000.00,-58.02%
Player3_Fibonacci,18936,Xiu,50000.00,Win,42032500.00,-57.97%
Player3_Fibonacci,18937,Xiu,50000.00,Win,42080000.00,-57.92%
Player3_Fibonacci,18938,Tai,50000.00,Lose,42030000.00,-57.97%
Player3_Fibonacci,18939,Xiu,50000.00,Win,42077500.00,-57.92%
Player3_Fibonacci,18940,Tai,50000.00,Win,42125000.00,-57.88%
Player3_Fibonacci,18941,Tai,50000.00,Lose,42075000.00,-57.93%
Player3_Fibonacci,18942,Xiu,50000.00,Lose,42025000.00,-57.98%
Player3_Fibonacci,18943,Xiu,100000.00,Win,42120000.00,-57.88%
Player3_Fibonacci,18944,Tai,50000.00,Lose,42070000.00,-57.93%
Player3_Fibonacci,18945,Tai,50000.00,Lose,42020000.00,-57.98%
Player3_Fibonacci,18946,Xiu,100000.00,Win,42115000.00,-57.88%
Player3_Fibonacci,18947,Tai,50000.00,Lose,42065000.00,-57.94%
Player3_Fibonacci,18948,Tai,50000.00,Lose,42015000.00,-57.98%
Player3_Fibonacci,18949,Tai,100000.00,Lose,41915000.00,-58.09%
Player3_Fibonacci,18950,Tai,150000.00,Win,42057500.00,-57.94%
Player3_Fibonacci,18951,Tai,50000.00,Lose,42007500.00,-57.99%
Player3_Fibonacci,18952,Tai,100000.00,Lose,41907500.00,-58.09%
Player3_Fibonacci,18953,Xiu,150000.00,Lose,41757500.00,-58.24%
Player3_Fibonacci,18954,Xiu,250000.00,Lose,41507500.00,-58.49%
Player3_Fibonacci,18955,Xiu,400000.00,Win,41887500.00,-58.11%
Player3_Fibonacci,18956,Xiu,150000.00,Win,42030000.00,-57.97%
Player3_Fibonacci,18957,Tai,50000.00,Win,42077500.00,-57.92%
Player3_Fibonacci,18958,Xiu,50000.00,Win,42125000.00,-57.88%
Player3_Fibonacci,18959,Xiu,50000.00,Win,42172500.00,-57.83%
Player3_Fibonacci,18960,Tai,50000.00,Lose,42122500.00,-57.88%
Player3_Fibonacci,18961,Tai,50000.00,Win,42170000.00,-57.83%
Player3_Fibonacci,18962,Xiu,50000.00,Win,42217500.00,-57.78%
Player3_Fibonacci,18963,Tai,50000.00,Win,42265000.00,-57.73%
Player3_Fibonacci,18964,Xiu,50000.00,Lose,42215000.00,-57.78%
Player3_Fibonacci,18965,Xiu,50000.00,Win,42262500.00,-57.74%
Player3_Fibonacci,18966,Tai,50000.00,Lose,42212500.00,-57.79%
Player3_Fibonacci,18967,Xiu,50000.00,Lose,42162500.00,-57.84%
Player3_Fibonacci,18968,Xiu,100000.00,Lose,42062500.00,-57.94%
Player3_Fibonacci,18969,Tai,150000.00,Win,42205000.00,-57.79%
Player3_Fibonacci,18970,Xiu,50000.00,Lose,42155000.00,-57.84%
Player3_Fibonacci,18971,Tai,100000.00,Win,42250000.00,-57.75%
Player3_Fibonacci,18972,Xiu,50000.00,Lose,42200000.00,-57.80%
Player3_Fibonacci,18973,Tai,50000.00,Win,42247500.00,-57.75%
Player3_Fibonacci,18974,Tai,50000.00,Win,42295000.00,-57.70%
Player3_Fibonacci,18975,Xiu,50000.00,Lose,42245000.00,-57.76%
Player3_Fibonacci,18976,Tai,50000.00,Lose,42195000.00,-57.80%
Player3_Fibonacci,18977,Xiu,100000.00,Win,42290000.00,-57.71%
Player3_Fibonacci,18978,Xiu,50000.00,Win,42337500.00,-57.66%
Player3_Fibonacci,18979,Xiu,50000.00,Lose,42287500.00,-57.71%
Player3_Fibonacci,18980,Xiu,50000.00,Win,42335000.00,-57.66%
Player3_Fibonacci,18981,Tai,50000.00,Win,42382500.00,-57.62%
Player3_Fibonacci,18982,Xiu,50000.00,Win,42430000.00,-57.57%
Player3_Fibonacci,18983,Tai,50000.00,Lose,42380000.00,-57.62%
Player3_Fibonacci,18984,Xiu,50000.00,Win,42427500.00,-57.57%
Player3_Fibonacci,18985,Tai,50000.00,Win,42475000.00,-57.53%
Player3_Fibonacci,18986,Xiu,50000.00,Win,42522500.00,-57.48%
Player3_Fibonacci,18987,Xiu,50000.00,Lose,42472500.00,-57.53%
Player3_Fibonacci,18988,Xiu,50000.00,Lose,42422500.00,-57.58%
Player3_Fibonacci,18989,Tai,100000.00,Lose,42322500.00,-57.68%
Player3_Fibonacci,18990,Tai,150000.00,Lose,42172500.00,-57.83%
Player3_Fibonacci,18991,Xiu,250000.00,Lose,41922500.00,-58.08%
Player3_Fibonacci,18992,Tai,400000.00,Lose,41522500.00,-58.48%
Player3_Fibonacci,18993,Xiu,650000.00,Win,42140000.00,-57.86%
Player3_Fibonacci,18994,Xiu,250000.00,Win,42377500.00,-57.62%
Player3_Fibonacci,18995,Xiu,100000.00,Lose,42277500.00,-57.72%
Player3_Fibonacci,18996,Tai,150000.00,Win,42420000.00,-57.58%
Player3_Fibonacci,18997,Xiu,50000.00,Win,42467500.00,-57.53%
Player3_Fibonacci,18998,Xiu,50000.00,Lose,42417500.00,-57.58%
Player3_Fibonacci,18999,Tai,50000.00,Lose,42367500.00,-57.63%
Player3_Fibonacci,19000,Tai,100000.00,Lose,42267500.00,-57.73%
Player3_Fibonacci,19001,Xiu,150000.00,Win,42410000.00,-57.59%
Player3_Fibonacci,19002,Tai,50000.00,Win,42457500.00,-57.54%
Player3_Fibonacci,19003,Tai,50000.00,Win,42505000.00,-57.49%
Player3_Fibonacci,19004,Xiu,50000.00,Win,42552500.00,-57.45%
Player3_Fibonacci,19005,Tai,50000.00,Lose,42502500.00,-57.50%
Player3_Fibonacci,19006,Tai,50000.00,Lose,42452500.00,-57.55%
Player3_Fibonacci,19007,Tai,100000.00,Lose,42352500.00,-57.65%
Player3_Fibonacci,19008,Xiu,150000.00,Lose,42202500.00,-57.80%
Player3_Fibonacci,19009,Xiu,250000.00,Lose,41952500.00,-58.05%
Player3_Fibonacci,19010,Xiu,400000.00,Lose,41552500.00,-58.45%
Player3_Fibonacci,19011,Tai,650000.00,Lose,40902500.00,-59.10%
Player3_Fibonacci,19012,Tai,1000000.00,Lose,39902500.00,-60.10%
Player3_Fibonacci,19013,Xiu,1000000.00,Win,40852500.00,-59.15%
Player3_Fibonacci,19014,Tai,650000.00,Win,41470000.00,-58.53%
Player3_Fibonacci,19015,Tai,250000.00,Win,41707500.00,-58.29%
Player3_Fibonacci,19016,Tai,100000.00,Lose,41607500.00,-58.39%
Player3_Fibonacci,19017,Tai,150000.00,Lose,41457500.00,-58.54%
Player3_Fibonacci,19018,Tai,250000.00,Win,41695000.00,-58.30%
Player3_Fibonacci,19019,Xiu,100000.00,Win,41790000.00,-58.21%
Player3_Fibonacci,19020,Xiu,50000.00,Lose,41740000.00,-58.26%
Player3_Fibonacci,19021,Xiu,50000.00,Lose,41690000.00,-58.31%
Player3_Fibonacci,19022,Tai,100000.00,Lose,41590000.00,-58.41%
Player3_Fibonacci,19023,Xiu,150000.00,Win,41732500.00,-58.27%
Player3_Fibonacci,19024,Tai,50000.00,Lose,41682500.00,-58.32%
Player3_Fibonacci,19025,Xiu,100000.00,Lose,41582500.00,-58.42%
Player3_Fibonacci,19026,Tai,150000.00,Win,41725000.00,-58.27%
Player3_Fibonacci,19027,Tai,50000.00,Win,41772500.00,-58.23%
Player3_Fibonacci,19028,Xiu,50000.00,Lose,41722500.00,-58.28%
Player3_Fibonacci,19029,Xiu,50000.00,Win,41770000.00,-58.23%
Player3_Fibonacci,19030,Tai,50000.00,Win,41817500.00,-58.18%
Player3_Fibonacci,19031,Tai,50000.00,Win,41865000.00,-58.14%
Player3_Fibonacci,19032,Tai,50000.00,Win,41912500.00,-58.09%
Player3_Fibonacci,19033,Xiu,50000.00,Lose,41862500.00,-58.14%
Player3_Fibonacci,19034,Xiu,50000.00,Win,41910000.00,-58.09%
Player3_Fibonacci,19035,Xiu,50000.00,Lose,41860000.00,-58.14%
Player3_Fibonacci,19036,Tai,50000.00,Win,41907500.00,-58.09%
Player3_Fibonacci,19037,Tai,50000.00,Lose,41857500.00,-58.14%
Player3_Fibonacci,19038,Tai,50000.00,Lose,41807500.00,-58.19%
Player3_Fibonacci,19039,Tai,100000.00,Lose,41707500.00,-58.29%
Player3_Fibonacci,19040,Xiu,150000.00,Lose,41557500.00,-58.44%
Player3_Fibonacci,19041,Xiu,250000.00,Lose,41307500.00,-58.69%
Player3_Fibonacci,19042,Xiu,400000.00,Win,41687500.00,-58.31%
Player3_Fibonacci,19043,Xiu,150000.00,Win,41830000.00,-58.17%
Player3_Fibonacci,19044,Xiu,50000.00,Lose,41780000.00,-58.22%
Player3_Fibonacci,19045,Xiu,100000.00,Win,41875000.00,-58.13%
Player3_Fibonacci,19046,Xiu,50000.00,Lose,41825000.00,-58.17%
Player3_Fibonacci,19047,Tai,50000.00,Win,41872500.00,-58.13%
Player3_Fibonacci,19048,Xiu,50000.00,Lose,41822500.00,-58.18%
Player3_Fibonacci,19049,Xiu,50000.00,Win,41870000.00,-58.13%
Player3_Fibonacci,19050,Tai,50000.00,Win,41917500.00,-58.08%
Player3_Fibonacci,19051,Xiu,50000.00,Win,41965000.00,-58.04%
Player3_Fibonacci,19052,Xiu,50000.00,Lose,41915000.00,-58.09%
Player3_Fibonacci,19053,Xiu,50000.00,Lose,41865000.00,-58.14%
Player3_Fibonacci,19054,Xiu,100000.00,Win,41960000.00,-58.04%
Player3_Fibonacci,19055,Tai,50000.00,Lose,41910000.00,-58.09%
Player3_Fibonacci,19056,Xiu,50000.00,Win,41957500.00,-58.04%
Player3_Fibonacci,19057,Tai,50000.00,Win,42005000.00,-57.99%
Player3_Fibonacci,19058,Tai,50000.00,Win,42052500.00,-57.95%
Player3_Fibonacci,19059,Tai,50000.00,Win,42100000.00,-57.90%
Player3_Fibonacci,19060,Xiu,50000.00,Win,42147500.00,-57.85%
Player3_Fibonacci,19061,Xiu,50000.00,Win,42195000.00,-57.80%
Player3_Fibonacci,19062,Xiu,50000.00,Win,42242500.00,-57.76%
Player3_Fibonacci,19063,Xiu,50000.00,Lose,42192500.00,-57.81%
Player3_Fibonacci,19064,Xiu,50000.00,Lose,42142500.00,-57.86%
Player3_Fibonacci,19065,Xiu,100000.00,Lose,42042500.00,-57.96%
Player3_Fibonacci,19066,Tai,150000.00,Win,42185000.00,-57.82%
Player3_Fibonacci,19067,Xiu,50000.00,Win,42232500.00,-57.77%
Player3_Fibonacci,19068,Tai,50000.00,Lose,42182500.00,-57.82%
Player3_Fibonacci,19069,Xiu,50000.00,Lose,42132500.00,-57.87%
Player3_Fibonacci,19070,Tai,100000.00,Lose,42032500.00,-57.97%
Player3_Fibonacci,19071,Xiu,150000.00,Win,42175000.00,-57.83%
Player3_Fibonacci,19072,Tai,50000.00,Win,42222500.00,-57.78%
Player3_Fibonacci,19073,Xiu,50000.00,Win,42270000.00,-57.73%
Player3_Fibonacci,19074,Tai,50000.00,Lose,42220000.00,-57.78%
Player3_Fibonacci,19075,Xiu,50000.00,Win,42267500.00,-57.73%
Player3_Fibonacci,19076,Xiu,50000.00,Lose,42217500.00,-57.78%
Player3_Fibonacci,19077,Tai,50000.00,Lose,42167500.00,-57.83%
Player3_Fibonacci,19078,Xiu,100000.00,Lose,42067500.00,-57.93%
Player3_Fibonacci,19079,Xiu,150000.00,Win,42210000.00,-57.79%
Player3_Fibonacci,19080,Tai,50000.00,Lose,42160000.00,-57.84%
Player3_Fibonacci,19081,Xiu,100000.00,Lose,42060000.00,-57.94%
Player3_Fibonacci,19082,Xiu,150000.00,Lose,41910000.00,-58.09%
Player3_Fibonacci,19083,Xiu,250000.00,Win,42147500.00,-57.85%
Player3_Fibonacci,19084,Xiu,100000.00,Lose,42047500.00,-57.95%
Player3_Fibonacci,19085,Tai,150000.00,Lose,41897500.00,-58.10%
Player3_Fibonacci,19086,Xiu,250000.00,Win,42135000.00,-57.87%
Player3_Fibonacci,19087,Xiu,100000.00,Lose,42035000.00,-57.97%
Player3_Fibonacci,19088,Tai,150000.00,Lose,41885000.00,-58.12%
Player3_Fibonacci,19089,Tai,250000.00,Win,42122500.00,-57.88%
Player3_Fibonacci,19090,Tai,100000.00,Lose,42022500.00,-57.98%
Player3_Fibonacci,19091,Xiu,150000.00,Win,42165000.00,-57.84%
Player3_Fibonacci,19092,Tai,50000.00,Win,42212500.00,-57.79%
Player3_Fibonacci,19093,Tai,50000.00,Lose,42162500.00,-57.84%
Player3_Fibonacci,19094,Xiu,50000.00,Win,42210000.00,-57.79%
Player3_Fibonacci,19095,Tai,50000.00,Lose,42160000.00,-57.84%
Player3_Fibonacci,19096,Xiu,50000.00,Win,42207500.00,-57.79%
Player3_Fibonacci,19097,Xiu,50000.00,Lose,42157500.00,-57.84%
Player3_Fibonacci,19098,Xiu,50000.00,Lose,42107500.00,-57.89%
Player3_Fibonacci,19099,Tai,100000.00,Win,42202500.00,-57.80%
Player3_Fibonacci,19100,Xiu,50000.00,Lose,42152500.00,-57.85%
Player3_Fibonacci,19101,Tai,50000.00,Win,42200000.00,-57.80%
Player3_Fibonacci,19102,Tai,50000.00,Lose,42150000.00,-57.85%
Player3_Fibonacci,19103,Xiu,50000.00,Lose,42100000.00,-57.90%
Player3_Fibonacci,19104,Xiu,100000.00,Win,42195000.00,-57.80%
Player3_Fibonacci,19105,Tai,50000.00,Lose,42145000.00,-57.86%
Player3_Fibonacci,19106,Tai,50000.00,Win,42192500.00,-57.81%
Player3_Fibonacci,19107,Tai,50000.00,Lose,42142500.00,-57.86%
Player3_Fibonacci,19108,Xiu,50000.00,Lose,42092500.00,-57.91%
Player3_Fibonacci,19109,Xiu,100000.00,Lose,41992500.00,-58.01%
Player3_Fibonacci,19110,Tai,150000.00,Win,42135000.00,-57.87%
Player3_Fibonacci,19111,Tai,50000.00,Win,42182500.00,-57.82%
Player3_Fibonacci,19112,Tai,50000.00,Lose,42132500.00,-57.87%
Player3_Fibonacci,19113,Tai,50000.00,Lose,42082500.00,-57.92%
Player3_Fibonacci,19114,Xiu,100000.00,Lose,41982500.00,-58.02%
Player3_Fibonacci,19115,Xiu,150000.00,Win,42125000.00,-57.88%
Player3_Fibonacci,19116,Xiu,50000.00,Win,42172500.00,-57.83%
Player3_Fibonacci,19117,Tai,50000.00,Lose,42122500.00,-57.88%
Player3_Fibonacci,19118,Tai,50000.00,Win,42170000.00,-57.83%
Player3_Fibonacci,19119,Tai,50000.00,Win,42217500.00,-57.78%
Player3_Fibonacci,19120,Xiu,50000.00,Win,42265000.00,-57.73%
Player3_Fibonacci,19121,Tai,50000.00,Win,42312500.00,-57.69%
Player3_Fibonacci,19122,Tai,50000.00,Win,42360000.00,-57.64%
Player3_Fibonacci,19123,Tai,50000.00,Win,42407500.00,-57.59%
Player3_Fibonacci,19124,Tai,50000.00,Lose,42357500.00,-57.64%
Player3_Fibonacci,19125,Xiu,50000.00,Win,42405000.00,-57.59%
Player3_Fibonacci,19126,Xiu,50000.00,Win,42452500.00,-57.55%
Player3_Fibonacci,19127,Xiu,50000.00,Win,42500000.00,-57.50%
Player3_Fibonacci,19128,Tai,50000.00,Lose,42450000.00,-57.55%
Player3_Fibonacci,19129,Xiu,50000.00,Lose,42400000.00,-57.60%
Player3_Fibonacci,19130,Tai,100000.00,Lose,42300000.00,-57.70%
Player3_Fibonacci,19131,Tai,150000.00,Lose,42150000.00,-57.85%
Player3_Fibonacci,19132,Xiu,250000.00,Lose,41900000.00,-58.10%
Player3_Fibonacci,19133,Xiu,400000.00,Lose,41500000.00,-58.50%
Player3_Fibonacci,19134,Tai,650000.00,Lose,40850000.00,-59.15%
Player3_Fibonacci,19135,Xiu,1000000.00,Lose,39850000.00,-60.15%
Player3_Fibonacci,19136,Tai,1000000.00,Win,40800000.00,-59.20%
Player3_Fibonacci,19137,Tai,650000.00,Lose,40150000.00,-59.85%
Player3_Fibonacci,19138,Tai,1000000.00,Win,41100000.00,-58.90%
Player3_Fibonacci,19139,Xiu,400000.00,Lose,40700000.00,-59.30%
Player3_Fibonacci,19140,Xiu,650000.00,Win,41317500.00,-58.68%
Player3_Fibonacci,19141,Tai,250000.00,Win,41555000.00,-58.45%
Player3_Fibonacci,19142,Tai,100000.00,Lose,41455000.00,-58.55%
Player3_Fibonacci,19143,Xiu,150000.00,Lose,41305000.00,-58.70%
Player3_Fibonacci,19144,Tai,250000.00,Lose,41055000.00,-58.95%
Player3_Fibonacci,19145,Tai,400000.00,Win,41435000.00,-58.56%
Player3_Fibonacci,19146,Tai,150000.00,Win,41577500.00,-58.42%
Player3_Fibonacci,19147,Xiu,50000.00,Lose,41527500.00,-58.47%
Player3_Fibonacci,19148,Xiu,100000.00,Lose,41427500.00,-58.57%
Player3_Fibonacci,19149,Xiu,150000.00,Lose,41277500.00,-58.72%
Player3_Fibonacci,19150,Tai,250000.00,Win,41515000.00,-58.48%
Player3_Fibonacci,19151,Xiu,100000.00,Win,41610000.00,-58.39%
Player3_Fibonacci,19152,Xiu,50000.00,Lose,41560000.00,-58.44%
Player3_Fibonacci,19153,Tai,50000.00,Lose,41510000.00,-58.49%
Player3_Fibonacci,19154,Xiu,100000.00,Win,41605000.00,-58.39%
Player3_Fibonacci,19155,Xiu,50000.00,Win,41652500.00,-58.35%
Player3_Fibonacci,19156,Xiu,50000.00,Lose,41602500.00,-58.40%
Player3_Fibonacci,19157,Tai,50000.00,Lose,41552500.00,-58.45%
Player3_Fibonacci,19158,Xiu,100000.00,Win,41647500.00,-58.35%
Player3_Fibonacci,19159,Xiu,50000.00,Win,41695000.00,-58.30%
Player3_Fibonacci,19160,Tai,50000.00,Win,41742500.00,-58.26%
Player3_Fibonacci,19161,Xiu,50000.00,Win,41790000.00,-58.21%
Player3_Fibonacci,19162,Xiu,50000.00,Win,41837500.00,-58.16%
Player3_Fibonacci,19163,Xiu,50000.00,Lose,41787500.00,-58.21%
Player3_Fibonacci,19164,Tai,50000.00,Lose,41737500.00,-58.26%
Player3_Fibonacci,19165,Tai,100000.00,Win,41832500.00,-58.17%
Player3_Fibonacci,19166,Xiu,50000.00,Win,41880000.00,-58.12%
Player3_Fibonacci,19167,Xiu,50000.00,Lose,41830000.00,-58.17%
Player3_Fibonacci,19168,Tai,50000.00,Lose,41780000.00,-58.22%
Player3_Fibonacci,19169,Tai,100000.00,Lose,41680000.00,-58.32%
Player3_Fibonacci,19170,Tai,150000.00,Lose,41530000.00,-58.47%
Player3_Fibonacci,19171,Tai,250000.00,Lose,41280000.00,-58.72%
Player3_Fibonacci,19172,Tai,400000.00,Win,41660000.00,-58.34%
Player3_Fibonacci,19173,Tai,150000.00,Lose,41510000.00,-58.49%
Player3_Fibonacci,19174,Xiu,250000.00,Win,41747500.00,-58.25%
Player3_Fibonacci,19175,Tai,100000.00,Win,41842500.00,-58.16%
Player3_Fibonacci,19176,Tai,50000.00,Lose,41792500.00,-58.21%
Player3_Fibonacci,19177,Xiu,50000.00,Lose,41742500.00,-58.26%
Player3_Fibonacci,19178,Tai,100000.00,Win,41837500.00,-58.16%
Player3_Fibonacci,19179,Xiu,50000.00,Lose,41787500.00,-58.21%
Player3_Fibonacci,19180,Xiu,50000.00,Lose,41737500.00,-58.26%
Player3_Fibonacci,19181,Tai,100000.00,Lose,41637500.00,-58.36%
Player3_Fibonacci,19182,Xiu,150000.00,Lose,41487500.00,-58.51%
Player3_Fibonacci,19183,Tai,250000.00,Lose,41237500.00,-58.76%
Player3_Fibonacci,19184,Xiu,400000.00,Win,41617500.00,-58.38%
Player3_Fibonacci,19185,Xiu,150000.00,Win,41760000.00,-58.24%
Player3_Fibonacci,19186,Xiu,50000.00,Win,41807500.00,-58.19%
Player3_Fibonacci,19187,Xiu,50000.00,Win,41855000.00,-58.15%
Player3_Fibonacci,19188,Tai,50000.00,Win,41902500.00,-58.10%
Player3_Fibonacci,19189,Tai,50000.00,Lose,41852500.00,-58.15%
Player3_Fibonacci,19190,Xiu,50000.00,Lose,41802500.00,-58.20%
Player3_Fibonacci,19191,Tai,100000.00,Lose,41702500.00,-58.30%
Player3_Fibonacci,19192,Xiu,150000.00,Lose,41552500.00,-58.45%
Player3_Fibonacci,19193,Xiu,250000.00,Lose,41302500.00,-58.70%
Player3_Fibonacci,19194,Tai,400000.00,Win,41682500.00,-58.32%
Player3_Fibonacci,19195,Xiu,150000.00,Lose,41532500.00,-58.47%
Player3_Fibonacci,19196,Tai,250000.00,Win,41770000.00,-58.23%
Player3_Fibonacci,19197,Xiu,100000.00,Win,41865000.00,-58.14%
Player3_Fibonacci,19198,Tai,50000.00,Lose,41815000.00,-58.18%
Player3_Fibonacci,19199,Tai,50000.00,Win,41862500.00,-58.14%
Player3_Fibonacci,19200,Xiu,50000.00,Win,41910000.00,-58.09%
Player3_Fibonacci,19201,Tai,50000.00,Lose,41860000.00,-58.14%
Player3_Fibonacci,19202,Xiu,50000.00,Win,41907500.00,-58.09%
Player3_Fibonacci,19203,Tai,50000.00,Win,41955000.00,-58.05%
Player3_Fibonacci,19204,Xiu,50000.00,Lose,41905000.00,-58.09%
Player3_Fibonacci,19205,Xiu,50000.00,Lose,41855000.00,-58.15%
Player3_Fibonacci,19206,Xiu,100000.00,Win,41950000.00,-58.05%
Player3_Fibonacci,19207,Xiu,50000.00,Win,41997500.00,-58.00%
Player3_Fibonacci,19208,Tai,50000.00,Lose,41947500.00,-58.05%
Player3_Fibonacci,19209,Xiu,50000.00,Lose,41897500.00,-58.10%
Player3_Fibonacci,19210,Xiu,100000.00,Lose,41797500.00,-58.20%
Player3_Fibonacci,19211,Xiu,150000.00,Win,41940000.00,-58.06%
Player3_Fibonacci,19212,Tai,50000.00,Lose,41890000.00,-58.11%
Player3_Fibonacci,19213,Xiu,100000.00,Win,41985000.00,-58.02%
Player3_Fibonacci,19214,Tai,50000.00,Win,42032500.00,-57.97%
Player3_Fibonacci,19215,Tai,50000.00,Win,42080000.00,-57.92%
Player3_Fibonacci,19216,Xiu,50000.00,Win,42127500.00,-57.87%
Player3_Fibonacci,19217,Xiu,50000.00,Win,42175000.00,-57.83%
Player3_Fibonacci,19218,Xiu,50000.00,Win,42222500.00,-57.78%
Player3_Fibonacci,19219,Tai,50000.00,Win,42270000.00,-57.73%
Player3_Fibonacci,19220,Xiu,50000.00,Win,42317500.00,-57.68%
Player3_Fibonacci,19221,Tai,50000.00,Win,42365000.00,-57.64%
Player3_Fibonacci,19222,Xiu,50000.00,Win,42412500.00,-57.59%
Player3_Fibonacci,19223,Tai,50000.00,Lose,42362500.00,-57.64%
Player3_Fibonacci,19224,Xiu,50000.00,Win,42410000.00,-57.59%
Player3_Fibonacci,19225,Xiu,50000.00,Lose,42360000.00,-57.64%
Player3_Fibonacci,19226,Xiu,50000.00,Lose,42310000.00,-57.69%
Player3_Fibonacci,19227,Tai,100000.00,Lose,42210000.00,-57.79%
Player3_Fibonacci,19228,Xiu,150000.00,Lose,42060000.00,-57.94%
Player3_Fibonacci,19229,Xiu,250000.00,Lose,41810000.00,-58.19%
Player3_Fibonacci,19230,Xiu,400000.00,Lose,41410000.00,-58.59%
Player3_Fibonacci,19231,Tai,650000.00,Win,42027500.00,-57.97%
Player3_Fibonacci,19232,Xiu,250000.00,Lose,41777500.00,-58.22%
Player3_Fibonacci,19233,Xiu,400000.00,Win,42157500.00,-57.84%
Player3_Fibonacci,19234,Xiu,150000.00,Win,42300000.00,-57.70%
Player3_Fibonacci,19235,Xiu,50000.00,Lose,42250000.00,-57.75%
Player3_Fibonacci,19236,Tai,100000.00,Win,42345000.00,-57.66%
Player3_Fibonacci,19237,Xiu,50000.00,Lose,42295000.00,-57.70%
Player3_Fibonacci,19238,Tai,50000.00,Lose,42245000.00,-57.76%
Player3_Fibonacci,19239,Xiu,100000.00,Lose,42145000.00,-57.86%
Player3_Fibonacci,19240,Tai,150000.00,Lose,41995000.00,-58.00%
Player3_Fibonacci,19241,Tai,250000.00,Lose,41745000.00,-58.26%
Player3_Fibonacci,19242,Xiu,400000.00,Lose,41345000.00,-58.66%
Player3_Fibonacci,19243,Xiu,650000.00,Lose,40695000.00,-59.30%
Player3_Fibonacci,19244,Xiu,1000000.00,Lose,39695000.00,-60.30%
Player3_Fibonacci,19245,Xiu,1000000.00,Lose,38695000.00,-61.30%
Player3_Fibonacci,19246,Xiu,1000000.00,Lose,37695000.00,-62.30%
Player3_Fibonacci,19247,Tai,1000000.00,Lose,36695000.00,-63.30%
Player3_Fibonacci,19248,Tai,1000000.00,Lose,35695000.00,-64.31%
